pdf_page_index	text
107	Table E.6: Perceived Benefits of AI Chatbots by Occupation Time Job No Don’t Savings Quality Creativity Satisfaction Benefits Know Occupation (1) (2) (3) (4) (5) (6) Accountants .709 .524 .418 .156 .08 .059 Customer Service .723 .572 .413 .142 .083 .041 Financial Adv. .769 .55 .488 .173 .082 .021 HR Prof. .844 .638 .623 .253 .028 .03 IT Support .76 .526 .423 .239 .097 .034 Journalists .67 .394 .467 .126 .137 .042 Legal Prof. .783 .544 .45 .204 .083 .027 Marketing .898 .698 .625 .289 .023 .014 Office Clerks .689 .563 .489 .185 .073 .067 Software Dev. .838 .528 .446 .305 .076 .022 Teachers .637 .321 .458 .132 .15 .071 Notes: This table presents the share of adopters who report various benefits from using AI chatbots for work, broken down by occupation and by whether their employer encourages AI chatbot use. Sample: All completed responses from the 2024 survey round. Table E.7: Employer Initiatives and Allocation of Time Savings (1) (2) (3) (4) More Leisure More Breaks More of Diff. Tasks More of Same Tasks Encouraged -0.014∗ -0.005 0.005 0.048∗∗∗ (0.007) (0.006) (0.010) (0.012) Enterprise Chatbot, Standard -0.009 -0.001 0.021 -0.003 (0.010) (0.008) (0.013) (0.016) Enterprise Chatbot, Custom -0.003 0.003 0.015 0.021 (0.010) (0.009) (0.013) (0.016) Employer Training -0.015 -0.008 -0.004 0.009 (0.009) (0.008) (0.013) (0.015) Worker Training 0.004 0.007 0.030∗∗ 0.024 (0.008) (0.007) (0.011) (0.013) Encouraged × Enterprise Chatbot 0.007 0.002 0.003 -0.011 (0.012) (0.010) (0.016) (0.020) Encouraged × Employer Training 0.010 0.001 0.032 -0.032 (0.013) (0.011) (0.018) (0.022) Enterprise Chatbot × Employer Training 0.014 -0.001 -0.000 -0.037 (0.017) (0.015) (0.024) (0.029) Encouraged × Enterprise Chatbot × Employer Training -0.013 0.005 -0.023 0.052 (0.021) (0.018) (0.029) (0.036) No Initiative, Level 0.091 0.073 0.839 0.249 Worker Controls ✓ ✓ ✓ ✓ Occupation FEs ✓ ✓ ✓ ✓ Notes: This table shows how workers’ time allocations in response to time savings from AI chatbots vary by their employer chatbot initiatives. Estimates are based on Equation (69), with standard errors in parentheses. Sample: All completed 2024 survey responses linked to registry data. 72
108	E.1.6 Workloads and Task Creation Figure E.9 shows that workers who report greater time savings are also more likely to report new job tasks from chatbots Figure E.10 shows the composition of new job tasks from AI chatbots by employer initiatives. Ethics and compliance tasks are especially common among workers who have received employer-provided training in AI chatbots. In contrast, workplaces that merely encourage chatbot use have a higher share of “productive AI tasks” focused on content generation and ideation. Table E.8 for the full set of regression estimates underlying Figure D.5. Figure E.9: New Work and Reported Time Savings 40 Reporting New Work Tasks (Percent) 30 20 10 0 -5 0 5 10 15 20 Self Reported Time Saving (Percent of Work Hours) Encouraged Non-Encouraged Notes: This figure presents a binned scatterplot of workers’ reported new tasks from AI chatbots against their estimated time savings from these tools, absorbing occupation fixed effects. The sample is divided based on whether employers encourage AI chatbot use. The regression line represents the line of best fit for each group, controlling for occupation fixed effects. Sample: All completed responses from the 2024 survey. 73
109	Figure E.10: Composition of New Job Tasks by Employer Initiatives (a) AI vs. Non-AI Related Tasks No Initiative Encouraged Enterprise Chatbot Training Encouraged + Enterprise Chatbot Encouraged + Training Enterprise Chatbot + Training All Three 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 AI Tasks Non-AI Tasks (b) Composition of AI Tasks No Initiative Encouraged Enterprise Chatbot 1 Training Encouraged + Enterprise Chatbot Encouraged + Training Enterprise Chatbot + Training All Three 0 0.1 0.2 0.3 0.4 0.5 0.6 0.7 0.8 0.9 1 AI Integration AI Content Drafting AI Ethics & Compliance AI Quality Review AI Data Insights AI Ideation Notes: Panel (a) shows the share of new job tasks that are directly linked to AI chatbot use. Panel (b) shows the distribution of reported new job tasks across major task categories for each occupation. AI Ideation refers to “using AI to generate or expand creative ideas, such as concepts, strategies, or solutions,” AI Content Drafting refers to “using AI tools to produce initial drafts of text or media,” AI Quality Review refers to “reviewing and correcting AI-generated content for accuracy, clarity, and relevance,” AI Data Insights refers to “using AI to analyze data or documents and extract key patterns or insights,” AI Integration refers to “embedding AI into workflows to automate or enhance tasks,” and AI Ethics & Compliance refers to “ensuring AI use follows ethical, legal, and organizational standards.” See Appendix B.3 for details and occupation-specific examples. Tasks are ordered according to their average shares among the eleven occupations. Occupations are ordered according to their shares on AI Integration, 1 the most frequent tasks across the occupations. Sample: All completed responses from the 2024 survey who reported new job tasks due to AI chatbots. 74
110	Table E.8: Employer Initiatives and New Workloads From AI Chatbots Panel A: Adopters (1) (2) (3) Same Tasks New Tasks Same and New Tasks Encouraged 0.016∗∗ 0.036∗∗∗ 0.003 (0.005) (0.008) (0.003) Enterprise Chatbot 0.002 0.024∗ 0.003 (0.007) (0.011) (0.005) Employer Training 0.013 0.075∗∗∗ 0.002 (0.007) (0.011) (0.005) Encouraged × Enterprise Chatbot 0.002 -0.006 0.007 (0.009) (0.014) (0.006) Encouraged × Employer Training -0.021∗ -0.034∗ -0.001 (0.010) (0.015) (0.007) Enterprise Chatbot × Employer Training 0.001 -0.051∗ -0.001 (0.014) (0.021) (0.009) Encouraged × Enterprise Chatbot × Employer Training 0.012 0.042 -0.000 (0.017) (0.025) (0.011) No Initiative, Level 0.039 0.069 0.012 Worker Controls ✓ ✓ ✓ Occupation FEs ✓ ✓ ✓ Panel B: Non-Adopters (1) (2) (3) Same Tasks New Tasks Same and New Tasks Encouraged -0.002 0.019∗ -0.001 (0.004) (0.008) (0.002) Enterprise Chatbot 0.020∗∗∗ 0.024∗∗∗ -0.001 (0.003) (0.007) (0.001) Employer Training -0.003 0.048∗∗∗ 0.001 (0.005) (0.010) (0.002) Encouraged × Enterprise Chatbot -0.016∗ -0.007 0.009∗∗ (0.007) (0.014) (0.003) Encouraged × Employer Training 0.010 -0.026 0.008 (0.011) (0.022) (0.005) Enterprise Chatbot × Employer Training 0.041∗∗∗ -0.047∗ 0.015∗∗∗ (0.010) (0.021) (0.004) Encouraged × Enterprise Chatbot × Employer Training -0.024 -0.018 -0.032∗∗∗ (0.017) (0.035) (0.007) No Initiative, Level 0.006 0.027 0.001 Worker Controls ✓ ✓ ✓ Occupation FEs ✓ ✓ ✓ Notes: This table shows how new workloads from AI chatbots vary by their employer chatbot initiatives. Estimates are based on Equation (69), with standard errors in parentheses. Sample: All completed 2024 survey responses linked to registry data. 75
111	E.1.7 Total Time Savings Table E.9 decomposes the user-reported total time savings from AI chatbots (Figure D.6) into each of its components: frequency of use, time savings per day of usage, and the covariance between the two. Table E.10 provides a similar decomposition for workers’ time use with chatbots. Table E.9: What Drives Adopters’ Time Savings from AI Chatbots? Time Savings Time Saved Per Day Used Days Used / Work Hours / Daily Work Hours / Work Days Covariance Occupation (1) (2) (3) (4) Marketing Professionals Encouraged .068 .109 .515 .012 Marketing Professionals Non-Encouraged .046 .087 .388 .012 Software Developers Encouraged .065 .093 .567 .012 Software Developers Non-Encouraged .039 .074 .378 .011 HR Professionals Encouraged .042 .081 .405 .009 HR Professionals Non-Encouraged .026 .074 .237 .009 IT Support Encouraged .041 .075 .407 .011 IT Support Non-Encouraged .028 .06 .283 .011 Customer Service Rep. Encouraged .039 .066 .439 .010 Customer Service Rep. Non-Encouraged .020 .050 .240 .008 Legal Professionals Encouraged .033 .074 .336 .008 Legal Professionals Non-Encouraged .018 .065 .166 .007 Office Clerks Encouraged .029 .065 .309 .009 Office Clerks Non-Encouraged .015 .047 .177 .007 Journalists Encouraged .028 .050 .374 .010 Journalists Non-Encouraged .021 .048 .221 .011 Financial Advisors Encouraged .022 .053 .288 .007 Financial Advisors Non-Encouraged .015 .040 .179 .008 Accountants and Auditors Encouraged .022 .055 .282 .006 Accountants and Auditors Non-Encouraged .009 .041 .143 .003 Teachers Encouraged .010 .049 .140 .003 Teachers Non-Encouraged .006 .044 .088 .002 All Encouraged .036 .070 .369 .010 All Non-Encouraged .022 .057 .227 .009 Notes: This table presents workers’ time savings from AI chatbots, categorized by workers’ occupations and employer policies. The table focuses on workers who have ever used AI chatbots for work. Column (1) reports the average time savings as a percentage of total work hours. The remaining columns decompose these time savings into three components: time savings per day of use (Column (2)), the share of workdays with AI chatbot usage (Column (3)), and the covariance between Columns (2) and (3) (Column (4)). These components satisfy the relationship: Column (1) = Column (2) × Column (3) + Column (4), which follows from the identity: E[XY ] = E[X]E[Y ] + Cov(X, Y ). Occupations are sorted by their average time savings (Column (1)) among encouraged users. We code daily time savings (Column (2)) as follows: 0–15 minutes/day as 7.5 minutes, 15–60 minutes as 37.5 minutes, and 60+ minutes as 90 minutes. We code frequency of use (Column (3)) as follows: daily use is divided by 1; weekly use by 5 (corresponding to 5 workdays per week); monthly use by 21 23 (corresponding to 4 13 weeks per month); and use a few times by 65 (corresponding to 4 uses over 12 months). We set daily work hours to 8, as nearly all sampled workers are full-time employees. Sample: The table is based on all completed responses from the 2024 survey that can be linked to the registry data. 76
112	Table E.10: Decomposition of Adopters’ Time Use with AI Chatbots Time Use Time Used Per Day Used Days Used / Work Hours / Daily Work Hours / Work Days Covariance Occupation (1) (2) (3) (4) Software Developers Encouraged .053 .074 .567 .011 Software Developers Non-Encouraged .033 .06 .378 .01 Marketing Professionals Encouraged .049 .076 .515 .01 Marketing Professionals Non-Encouraged .036 .062 .388 .011 Customer Service Rep. Encouraged .035 .058 .439 .01 Customer Service Rep. Non-Encouraged .014 .04 .24 .005 IT Support Encouraged .034 .06 .407 .009 IT Support Non-Encouraged .023 .051 .283 .008 HR Professionals Encouraged .031 .056 .405 .009 HR Professionals Non-Encouraged .016 .049 .237 .004 Legal Professionals Encouraged .027 .057 .336 .007 Legal Professionals Non-Encouraged .01 .044 .166 .003 Journalists Encouraged .025 .048 .374 .007 Journalists Non-Encouraged .013 .038 .221 .005 Office Clerks Encouraged .023 .054 .309 .006 Office Clerks Non-Encouraged .012 .044 .177 .004 Accountants and Auditors Encouraged .018 .044 .282 .006 Accountants and Auditors Non-Encouraged .007 .038 .143 .002 Financial Advisors Encouraged .016 .038 .288 .005 Financial Advisors Non-Encouraged .01 .031 .179 .005 Teachers Encouraged .009 .052 .14 .002 Teachers Non-Encouraged .005 .043 .088 .001 All Encouraged .029 .056 .369 .008 All Non-Encouraged .016 .046 .227 .006 Notes: This table presents workers’ time use with AI chatbots, categorized by workers’ occupations and employer policies. The table focuses on workers who have ever used AI chatbots for work. Column (1) reports the average time used as a percentage of total work hours. The remaining columns decompose this time use into three components: time use per day of use (Column (2)), the share of workdays with AI chatbot usage (Column (3)), and the covariance between Columns (2) and (3) (Column (4)). These components satisfy the relationship: Column (1) = Column (2) × Column (3) + Column (4), which follows from the identity: E[XY ] = E[X]E[Y ] + Cov(X, Y ). We code daily time savings (Column (2)) as follows: 0–15 minutes/day as 7.5 minutes, 15–60 minutes as 37.5 minutes, and 60+ minutes as 90 minutes. We code frequency of use (Column (3)) as follows: daily use is divided by 1; weekly use by 5 (corresponding to 5 workdays per week); monthly use by 21 23 (corresponding to 4 13 weeks per month); and use a few times by 65 (corresponding to 4 uses over 12 months). We set daily work hours to 8, as nearly all sampled workers are full-time employees. Sample: The table is based on all completed responses from the 2024 survey that can be linked to the registry data. 77
113	E.2 Results E.2.1 Worker Earnings Figure E.11 shows that the null results for adopter earnings hold separately for workers’ hourly wages, intensive-margin hours, and extensive-margin employment. Figure E.12 adds non-adopters in encouraged workplaces to the main earnings plot (Fig- ure 2.(a)), showing they have also fared similarly to their counterparts in non-encouraged workplaces following the introduction of AI chatbots. Figure E.11: Have Adopting Workers Experienced Earnings Gains? (Log Earnings Relative to Non-Encouraged Non-Adopters) (a) log Hourly Wage (b) log Hours .15 .15 .1 .1 .05 .05 0 0 -.05 -.05 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 Encouraged Adopters Non-Encouraged Adopters Encouraged Adopters Non-Encouraged Adopters (c) Extensive-Margin Employment .15 .1 .05 0 -.05 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 Encouraged Adopters Non-Encouraged Adopters Notes: This figure presents the differential labor market outcomes of AI chatbot adopters relative to non-adopters, indexed to the launch of ChatGPT in November 2022. Effects are estimated separately for adopters whose employers encourage AI chatbot use (“Encouraged”) and those without encouragement (“Non-Encouraged”). Each group is compared to non-encouraged non-adopters. Estimates are based on the dynamic difference-in-differences specification in Equation (1). Shaded areas represent 95% confidence intervals. Sample: All completed responses from the 2024 survey linked to registry data. 78
114	Figure E.12: Have Adopting Workers Experienced Earnings Gains? (Log Earnings Relative to Non-Encouraged Non-Adopters) .15 .1 .05 0 -.05 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 Enc. Adopters vs Non-Enc. Non-Adopters Non-Encouraged, Adopters vs Non-Adopters Non-Adopters, Encouraged vs Non-Encouraged Notes: This figure shows the earnings gap of workers according to their encouragement and adoption status. Each group is compared to non-encouraged non-adopters. The figure reports the difference in log earnings, controlling for occupation fixed effects, pre-determined worker characteristics, and seasonality. Shaded areas represent 95% confidence intervals. Sample: All completed responses from the 2024 survey linked to registry data. E.2.2 Job Mobility Our main analysis in Section 3.2 focuses on occupational mobility. In addition, AI chatbots may also induce mobility across workplaces. For instance, if chatbots help workers move up firm-specific learning curves, adopters may be more likely to switch employers. Alternatively, if encouraged-use policies enhance the utility of chatbots (as shown in Appendix D), adopters may seek to sort into such workplaces. This prediction is formalized in our theoretical framework in Appendix A.2. Despite these possibilities, Figure E.13 shows only a weak link between chatbot adoption and workplace mobility (Panel a). Moreover, job mobility effects—across either workplaces or occupations—are not stronger among adopters whose use is encouraged by their endline employers (Panel b). 79
115	Figure E.13: Have Adopters Experienced Greater Job Mobility? (DiD to Non-Encouraged Non-Adopters) (a) FTE Employment in Latest Workplace .05 .04 .03 .02 .01 0 -.01 -.02 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 Encouraged Adopters Non-Encouraged Adopters (b) FTE Employment in Latest Occupation .05 .04 .03 .02 .01 0 -.01 -.02 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 Encouraged Adopters Non-Encouraged Adopters Notes: This figure presents difference-in-differences estimates of work hours in workers’ latest jobs. Panel (a) focuses on workplaces, while Panel (b) focuses on occupations. The estimates compare changes for adopters—both encouraged and non-encouraged—relative to non-encouraged non-adopters, indexed to the launch of ChatGPT in November 2022. Estimates are based on the dynamic difference-in-differences specification in Equation (1). Shaded areas represent 95% confidence intervals. Sample: All completed responses from the 2024 survey linked to registry data. 80
116	E.2.3 Workplace Employment Figure E.14, Panel (a) shows that workplaces that encourage chatbot usage have seen no differential change in wage bill after the arrival of AI chatbots. While our main analysis focuses on employment within workers’ respective occupations, Panel (b) shows that overall workplace employment remains flat as well. Figure E.15 shows that job churn and worker sorting have not changed differentially at workplaces with additional investments in enterprise chatbots and training. Figure E.16 shows that the null results for job churn and worker sorting hold in each of our 11 occupations. Figure E.17 examines the impact of workplace adoption on incumbent workers—those employed before the introduction of AI chatbots—whose labor market outcomes we can track regardless of whether they remain with or separate from their initial firm.45 Once again, we find no evidence that workers initially employed at high-adoption workplaces have been affected differently. 45 This analysis of incumbent workers resembles the research designs of Autor et al. (2014); Walker (2013). 81
117	Figure E.14: Have Adopting Workplaces Fared Differently? (Encouraged DiD) (a) Log Occupational Wage Bill .15 .1 .05 0 -.05 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 (b) Log Total Employment .15 .1 .05 0 -.05 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 Notes: This figure shows the occupational wage bill (Panel a) and total workplace employment (Panel b) in encouraged-use workplaces relative to those without encouragement, indexed to November 2022. Estimates are based on the dynamic difference-in-differences specification in Equation (1), with shaded areas representing 95% confidence intervals. Sample: All completed 2024 survey responses linked to registry data. 82
118	Figure E.15: Workplace Effects of Chatbot Initiatives: Heterogeneity by Strength of Treatment (DiD to Non-Encouraged) (a) Job Creation (b) Job Destruction Encouraged Encouraged Encouraged + Training Encouraged + Training Encouraged + Enterprise Chatbot Encouraged + Enterprise Chatbot Encouraged + Enterprise Chatbot + Training Encouraged + Enterprise Chatbot + Training -.15 -.1 -.05 0 .05 .1 .15 -.15 -.1 -.05 0 .05 .1 .15 2023 2024 2023 2024 (c) Adopter Propensity of Hires (d) Adopter Propensity of Separations Encouraged Encouraged Encouraged + Training Encouraged + Training Encouraged + Enterprise Chatbot Encouraged + Enterprise Chatbot Encouraged + Enterprise Chatbot + Training Encouraged + Enterprise Chatbot + Training -.15 -.1 -.05 0 .05 .1 .15 -.15 -.1 -.05 0 .05 .1 .15 2023 2024 2023 2024 Notes: This figure shows workplace outcomes for workers who report encouraged usage policies relative to those without encouragement, indexed to November 2022. Panels (a) and (b) show job creation and destruction rates (measured as the share of hires and separations, respectively, in total employment). Panels (c) and (d) show the adopter propensity of hires and separations (see Appendix H.1 for details). Estimates are based on the pooled specification in Equation (2), with 95% confidence intervals shown as whiskers. Encouraged + Training restricts the treatment group to encouraged workers who received employer-provided training; Encouraged + Enterprise Chatbot, to those whose employer deployed an enterprise chatbot; and Encouraged + Enterprise Chatbot + Training, to those with both. Sample: All completed 2024 survey responses linked to registry data. 83
119	Figure E.16: Workplace Effects of AI Chatbots (Encouraged DiD): Heterogeneity by Occupation (a) Job Creation (b) Job Destruction All All Software Dev. Software Dev. Legal Prof. Legal Prof. Accountants Accountants Customer Service Customer Service Marketing Marketing Financial Advisors Financial Advisors HR Prof. HR Prof. Office Clerks Office Clerks Teachers Teachers IT Support IT Support -.2 -.15 -.1 -.05 0 .05 .1 .15 .2 -.2 -.15 -.1 -.05 0 .05 .1 .15 .2 2023 2024 2023 2024 (b) Adopter Propensity of Hires (b) Adopter Propensity of Separations All All Software Dev. Software Dev. Legal Prof. Legal Prof. Accountants Accountants Customer Service Customer Service Marketing Marketing Financial Advisors Financial Advisors HR Prof. HR Prof. Office Clerks Office Clerks Teachers Teachers IT Support IT Support -.2 -.15 -.1 -.05 0 .05 .1 .15 .2 -.2 -.15 -.1 -.05 0 .05 .1 .15 .2 2023 2024 2023 2024 Notes: This figure shows occupation-specific estimates for the workplace effects of encouraged-use policies. Panels (a) and (b) show job creation and destruction rates (measured as the share of hires and separations, respectively, in total employment). Panels (c) and (d) show the adopter propensity of hires and separations (see Appendix H.1 for details). Estimates are based on the pooled specification in Equation (2), with 95% confidence intervals shown as whiskers. Sample: All completed 2024 survey responses linked to registry data. 84
120	Figure E.17: Incumbent Worker Outcomes by Adoption Rates (Dynamic Diff-in-Diff) (a) Average Impacts (Dynamic Diff-in-Diff) .15 .1 .05 0 -.05 2021m1 2021m7 2022m1 2022m7 2023m1 2023m7 2024m1 2024m7 (b) Occupation-Level Impacts (Pooled Diff-in-Diff) All Software Dev. Legal Prof. Accountants Customer Service Marketing Financial Advisors HR Prof. Office Clerks Teachers IT Support -.1 -.05 0 .05 .1 .15 2023 2024 Notes: This figure shows changes in incumbent workers’ outcomes by adoption rates, indexed to the launch of ChatGPT in November 2022, at the workplace-occupational level. Incumbent workers are defined as those employed continuously from January to November 2022, leading up to the arrival of ChatGPT. Adoption rates are measured as the share of employees in a worker’s initial workplace who have used AI chatbots for work, adjusted for measurement error using the Empirical Bayes shrinkage procedure described in Appendix H.2. The standard deviation of workplace adoption rates within occupations, after shrinkage, is 20 percentage points. Panel (a) is based on the dynamic difference-in-differences specification in Equation (1), weighted by the number of respondents at each workplace; shaded areas indicate 95% confidence intervals. Panel (b) shows the effects separately by occupation, based on the pooled difference-in-differences specification in Equation (2), also weighted by the number of respondents at each workplace; whiskers indicate 95% confidence intervals. Sample: All completed responses from workplaces with at least two respondents in the 2024 survey linked to registry data. 85
121	E.3 Perceived Impacts This appendix provides further detail on the perceived impacts reported in Section E.3. As a complement to the difference-in-differences analysis of labor market outcomes, respondents were asked directly: “Have AI chatbots affected your labor earnings?” If so, they were then asked: “By how much?” While individuals may struggle to assess such counterfactuals precisely, we treat their responses as supplementary evidence based on a fundamentally different methodology that helps address some of the limitations of our difference-in-differences analysis. First, as shown by Arcidiacono et al. (2020); Fuster, Kaplan and Zafar (2021); Giustinelli and Shapiro (2024), subjective assessments can reveal individual-specific treatment effects that may vary along unobservable dimensions not captured in survey or register data. In particular, our heterogeneity analyses above may fail to isolate the subset of workers most affected by AI chatbots. Second, while difference-in-differences estimates identify only differential impacts among adopters, subjective assessments are less susceptible to this “missing intercept” problem. For example, if chatbot availability constitutes an economy-wide shock, it could affect earnings across entire occupations, regardless of individual or workplace adoption. While our estimates in Section 3.1 identify effects only up to the wage impact on non-encouraged non-adopters, we may still ask these workers about their perceived labor market impacts from AI chatbots. If substantial occupation-wide general equilibrium effects are unfolding, they may perceive the impact on their earnings even without adopting the tools themselves. Finally, eliciting perceived earnings effects offers a bridge between the self-reported work benefits in Section D and the observed earnings outcomes in Section 3. This helps assess whether the weak link between perceived work-related benefits and observed earnings outcomes reflects misperception on the part of workers—or instead an accurate understanding that the pass-through from work-related gains to earnings is limited. Table E.11 reports workers’ perceived earnings impacts from AI chatbots, with Figure 86
122	E.18 showing averages by occupation, employer encouragement, and adoption status. Nearly all respondents—97.7% of adopters and 99.5% of non-adopters—report no impact on their earnings. Consistent with this, Figure E.19 shows that workers themselves estimate only 3–7% of their time savings translate into higher earnings. Table E.11: Decomposition of Perceived Earnings Effects of AI Chatbots Among Adopters Share of Impacts Conditional Average Impacts (in %) Average Decreased Unchanged Increased Decreased Unchanged Increased Impact (in %) Earnings Earnings Earnings Earnings Earnings Earnings Occupation Policy (1) (2) (3) (4) (5) (6) (7) Journalists Non-Encouraged -.118 .994 0 Journalists Encouraged -.159 .983 0 Software Developers Non-Encouraged .092 .008 .974 .015 -12.187 0 12.5 Software Developers Encouraged .428 .96 .037 0 11.944 Legal Professionals Non-Encouraged .031 .978 0 Legal Professionals Encouraged .057 .987 .009 0 10.5 Accountants and Auditors Non-Encouraged 0 .004 .915 .004 -13.75 0 13.75 Accountants and Auditors Encouraged .126 .973 .015 0 10 Customer Service Rep. Non-Encouraged -.11 .013 .913 -9.167 0 Customer Service Rep. Encouraged .303 .942 .041 0 7.25 Marketing Professionals Non-Encouraged .112 .956 .023 0 7.25 Marketing Professionals Encouraged .37 .006 .955 .038 -16.5 0 12.422 Financial Advisors Non-Encouraged .022 .964 0 Financial Advisors Encouraged .214 .979 .019 0 11.667 HR Professionals Non-Encouraged 0 .964 0 HR Professionals Encouraged .071 .986 0 Office Clerks Non-Encouraged .015 .002 .901 .003 -7.143 0 8.462 Office Clerks Encouraged .113 .978 .014 0 10.403 Teachers Non-Encouraged -.007 .001 .975 .001 -9.167 0 4 Teachers Encouraged .041 .992 .007 0 7.188 IT Support Non-Encouraged .039 .006 .981 -4 0 IT Support Encouraged .172 .974 .02 0 11.25 Notes: This table decomposes the average perceived earnings impact (in percent) of AI chatbots among adopters (Column 1) into contributions from workers reporting decreased earnings (Columns 2 and 5), unchanged earnings (Columns 3 and 6), and increased earnings (Columns 4 and 7). Responses are categorized by workers’ occupations and whether their employers encourage AI chatbot use. Empty cells represent fewer than five individuals and are blanked out in accordance with confidentiality rules. We code reported earnings impacts as follows: “No change” as 0%, “0–5% change” as 2.5%, “5–15% change” as 10%, and “Over 15% change” as 20%. Our conclusions are robust to alternative codings. Sample: All completed responses from the 2024 survey round linked to registry data. 87
123	Figure E.18: Perceived Labor Market Impacts among Workers (a) Adopters Software Developers Marketing Professionals Customer Service Rep. Financial Advisors IT Support Office Clerks Accountants and Auditors HR Professionals Legal Professionals Teachers Journalists -5 -2.5 0 2.5 5 Percent Change in Earnings (Stated by Workers) Encouraged Adopers Non-Encouraged Adopers (b) Non-Adopters Marketing Professionals IT Support Legal Professionals Journalists Customer Service Rep. Financial Advisors Teachers Accountants and Auditors HR Professionals Office Clerks Software Developers -5 -2.5 0 2.5 5 Percent Change in Earnings (Stated by Workers) Encouraged Non-Adopters Non-Encouraged Non-Adopters Notes:This figure shows the average perceived impact of AI chatbots on earnings, broken down by workers’ occupations and whether their employers encourage chatbot use. Panel (a) focuses on adopters—workers who have used AI chatbots for work. Panel (b) focuses on non-adopters—those who have not. See the notes of Table E.11 for how we code perceived earnings impacts. Whiskers represent 95% confidence intervals. Sample: All completed responses from the 2024 survey round linked to registry data. 88
124	Figure E.19: How Do Workers’ Earnings Impacts Relate to Their Time Savings? Notes: This figure presents a binned scatterplot of workers’ perceived earnings impacts from AI chatbots against their estimated time savings from these tools, absorbing occupation fixed effects. The sample is divided based on whether employers encourage AI chatbot use. The regression line represents the line of best fit for each group, controlling for occupation fixed effects. Sample: All completed responses from the 2024 survey. 89
125	E.4 Additional Controls This section evaluates the robustness of the relationships between employer encouragement of AI chatbots and workers’ adoption and reported benefits. We leverage the richness of our data to examine potential confounders on both the firm and worker sides. On the firm side, we show that all results remain robust when controlling for firm characteristics (Table D.1), ensuring that observed differences across workplaces are not driven by variation in firm age, size, or productivity. On the worker side, we show that the results are similarly robust to controlling for workers’ detailed task mixes within occupations, ensuring that the effects of employer encouragement are not merely driven by differences in task types more amenable to AI chatbot use.46 Table E.12 and Figure E.20 summarize these robustness checks, showing that our estimates of the impact of employer encouragement on chatbot adoption and perceived benefits remain virtually unchanged after accounting for firm characteristics and worker task mixes. The robustness of our estimates to the inclusion of this rich set of controls provides reassurance that observable confounders are not driving the results. Moreover, Oster (2019) and Altonji, Elder and Taber (2005) provide conditions under which the stability of coefficients to the inclusion of observable controls can also help rule out selection on unobservables. 46 Task importances are derived from our survey, which asked workers to rate the importance of six representative O*NET job tasks in their occupations; see Appendix J and Humlum and Vestergaard (2025, SI6) for details. 90
126	Table E.12: Encouragement, Adoption, and Work (Additional Controls) (a) Adoption (Figure D.3) Ever Used Monthly or More Weekly or More Daily (1) (2) (3) (4) (5) (6) (7) (8) Encouraged 0.365 0.347 0.337 0.321 0.283 0.268 0.136 0.129 (0.006) (0.006) (0.007) (0.007) (0.006) (0.006) (0.005) (0.005) Worker characteristics controls ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Firm characteristics controls ✓ ✓ ✓ ✓ Worker task mix controls ✓ ✓ ✓ ✓ (b) Reported Benefits (Table D.2) Time Savings Quality Creativity Job Satisfaction (1) (2) (3) (4) (5) (6) (7) (8) Encouraged 0.098 0.099 0.115 0.112 0.094 0.094 0.071 0.069 (0.008) (0.008) (0.009) (0.009) (0.009) (0.009) (0.007) (0.007) Worker characteristics controls ✓ ✓ ✓ ✓ ✓ ✓ ✓ ✓ Firm characteristics controls ✓ ✓ ✓ ✓ Worker task mix controls ✓ ✓ ✓ ✓ (c) New Workloads from AI Chatbots for Adopters (Figure D.5.(a)) Same Tasks New Tasks Same and New Tasks (1) (2) (3) (4) (5) (6) Encouraged 0.016 0.016 0.046 0.040 0.008 0.008 (0.004) (0.004) (0.005) (0.005) (0.002) (0.002) Worker characteristics controls ✓ ✓ ✓ ✓ ✓ ✓ Firm characteristics controls ✓ ✓ ✓ Worker task mix controls ✓ ✓ ✓ Notes: This table presents estimates of the impact of employer encouragement on AI chatbot adoption (Panel a), the reported benefits of adoption (Panel b), the allocation of time savings (Panel c), and new workloads resulting from chatbot use among adopters (Panel d). Odd-numbered columns report our main estimates from Equation (69). Even-numbered columns report specifications where we augment controls for firms’ characteristics and workers’ detailed task mixes. Robust standard errors are shown in parentheses. Sample: All complete responses from the 2024 survey that can be linked to the registry data. 91
