claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id	queue_status	claim_row_sha256	bibliography_entry_sha256	source_type	source_path	source_sha256	worker_prompt_path	worker_prompt_sha256
CLM-115	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	DIRECT	Estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir estimativas viesadas quando as unidades são tratadas em momentos diferentes.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020).			ROW-0133	COMPLETED	f43f5f8edffb997ed3c9ef95902c00a26986fd3fe2de75ff280ba57325210d9e	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	source_build/prompts/ROW-0133.md	8f950d1384f568ac0a6324dbe0ecc301c7c45acae69f91f9ce2ea66aa732cc9d
CLM-116	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	O problema associado ao tratamento em momentos diferentes não se aplica ao desenho desta dissertação.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0134	COMPLETED	d328692ee63fe17ef96cdaebafa2bb9dca20de9b2c0e0a15cdd4e14a0d31327d	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	source_build/prompts/ROW-0134.md	276ec7ce608adb027bb8fb6b7f185a8f4068b4f285cf2ea30065d03037beb62e
CLM-116	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	O problema associado ao tratamento em momentos diferentes não se aplica ao desenho desta dissertação.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0135	COMPLETED	a6a0b4560cf95d193f783a99d8652f8bf655a3ef1caf779397fd72527ed984f3	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	PDF	references/pdfs/callaway_difference_2021.pdf	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	source_build/prompts/ROW-0135.md	22bee79470329728115a36114bbba9b8b97708557bbdd0630f4e7528fec54686
CLM-116	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	O problema associado ao tratamento em momentos diferentes não se aplica ao desenho desta dissertação.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0136	COMPLETED	e383934725740b2eea3c8254cd6d6f014ebdbd7739b4bd6eb5f25f09d522b756	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	PDF	references/pdfs/sun_estimating_2021.pdf	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	source_build/prompts/ROW-0136.md	7807709ca13196f201afb77ae869fe363392eedd2f44cd0a3b4d0538375d5326
CLM-116	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	O problema associado ao tratamento em momentos diferentes não se aplica ao desenho desta dissertação.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0137	COMPLETED	7297c3e7353ca77fcd7c90394836ae4c9efc288d54aaaac9831581ed504757e4	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	source_build/prompts/ROW-0137.md	b0d728ee1591bed2c05baa8f5703e5a1d08af979607f33f597e3c0d7cd69a057
CLM-117	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	No desenho da dissertação, a data de tratamento é única e comum a todas as ocupações expostas: o lançamento público do ChatGPT.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0138	COMPLETED	79c56deb8e4529cfdcf6b97a46b5310e0b0ce8dd60eab2f8c59d4fc44e957651	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	source_build/prompts/ROW-0138.md	aac0ab4ac4b5524758791482164cbfba30a7d48b30c0e5d283ed28525aef2939
CLM-117	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	No desenho da dissertação, a data de tratamento é única e comum a todas as ocupações expostas: o lançamento público do ChatGPT.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0139	COMPLETED	e9f9701df7eb5a5e590fb2d531f962cf6e5f254b1b0e471e71cc293ec4fcfd6f	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	PDF	references/pdfs/callaway_difference_2021.pdf	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	source_build/prompts/ROW-0139.md	d35840d03044872fdc90fca48d360a1fcf43c6131eef359ad3d1c6d07237e499
CLM-117	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	No desenho da dissertação, a data de tratamento é única e comum a todas as ocupações expostas: o lançamento público do ChatGPT.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0140	COMPLETED	b2fdf0d66be7253b1ed8b4925fbf5b96c07787a9e7325c02fb63456c089e6958	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	PDF	references/pdfs/sun_estimating_2021.pdf	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	source_build/prompts/ROW-0140.md	3df6d745c3ea73614fb735867dc073e1913ddf00cd1eb33651cee36aa92fe1e3
CLM-117	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	No desenho da dissertação, a data de tratamento é única e comum a todas as ocupações expostas: o lançamento público do ChatGPT.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0141	COMPLETED	ec6e378318fd425ba3f4fab6a1ed64addf45d80eca1c1bf408f23cff97736588	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	source_build/prompts/ROW-0141.md	f102d3ccb5e26dfd15ddd840b4ef60fe79a008ebb8b8f6d3470487158122b06a
CLM-118	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	No desenho da dissertação, as ocupações não expostas formam um grupo que nunca é tratado.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0142	COMPLETED	db0149679eec3565dae6682021564440a66e9e34e9a7a405ba5025d888ec1012	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	source_build/prompts/ROW-0142.md	f0ffcb6ffe85c93ef4071d05e95f6cc638e040b40c2e33cd273596a2529efbc7
CLM-118	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	No desenho da dissertação, as ocupações não expostas formam um grupo que nunca é tratado.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0143	COMPLETED	a69feba6b6fe017630c113598844d1d0e7972ea7f5ded4af6431a47c65eda6d8	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	PDF	references/pdfs/callaway_difference_2021.pdf	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	source_build/prompts/ROW-0143.md	17167553a856eaae8db67b5d434d6ee4002a850a23e65e4641a15536cc70c649
CLM-118	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	No desenho da dissertação, as ocupações não expostas formam um grupo que nunca é tratado.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0144	COMPLETED	444bdcb50a22b89f6aeee8437633ad6eec6e572ee4a901fcd6209c9f789da13f	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	PDF	references/pdfs/sun_estimating_2021.pdf	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	source_build/prompts/ROW-0144.md	f64fb9687cf020dabe8af02d1067cdadade90120df47f9c5bd2b67894d3b44e5
CLM-118	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	No desenho da dissertação, as ocupações não expostas formam um grupo que nunca é tratado.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0145	COMPLETED	7294525da306e2448d280fe9beab32b1a8f5de15579dd8c3e4a2d635231ed69a	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	source_build/prompts/ROW-0145.md	f0286136581bf12b4df0a947fb0e6679b4001b795d10293a4c21d6183bd6e3e4
CLM-119	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0146	COMPLETED	3bfbaf3ce38ddd75d8ebcaa3d4f650b22529c7bd5629297632f5ed5aec21e14a	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	source_build/prompts/ROW-0146.md	2ca6cbd41f55dbc55d0650f043ab6bbeb4ceea451f344b24ac7218534c5add2b
CLM-119	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0147	COMPLETED	1c9a53cec53398f8606ad0d0515aec128ccd18b7d5df38994a4866bdc0cd8eea	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	PDF	references/pdfs/callaway_difference_2021.pdf	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	source_build/prompts/ROW-0147.md	b22d0cabc70b33b5459447c3054aa1c54c2973da551d84e1771ad804f56e22f2
CLM-119	CIT-029	4.1 Abordagem de diferenças em diferenças	6	sun_estimating_2021	Estimating dynamic treatment effects in event studies with heterogeneous treatment effects	AUTHOR_INFERENCE	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0148	COMPLETED	a505958de39d3859655542ff189cfabfbf2067a6112ad587c48e9dd88038691d	d4e00559fb16c73a457445840647b1fce999903317344024903e180b4f4fa92d	PDF	references/pdfs/sun_estimating_2021.pdf	4562d82bed76a712e3a1fe1831beb8a38962062524fa36483875ba5fe059bc9c	source_build/prompts/ROW-0148.md	b7eae3bc1e5326968b154e6b3b4abcd53d325f474972465fd93312e3e3c29c95
CLM-119	CIT-030	4.1 Abordagem de diferenças em diferenças	6	de_chaisemartin_two-way_2020	Two-way fixed effects estimators with heterogeneous treatment effects	AUTHOR_INFERENCE	Como não há adoção escalonada, o desenho não compara coortes tratadas em momentos distintos.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0149	COMPLETED	b0a10888052d115bdf570535b23a72cb6410fcd452a4ded8a5f80b9e9d84a3ed	2cadccb93fac2ce979f3074ee29372ad2092095e9028d0ca5286da979781d4c3	PDF	references/pdfs/de_chaisemartin_two-way_2020.pdf	ddc65e7599d8364181fd84d388ec543d57bfa51c2e66d50777af7ebac2aba3c4	source_build/prompts/ROW-0149.md	a97bcecc1a54c6d220e31fd7e131829e1465b58860575399241d9869de8c0324
CLM-120	CIT-027	4.1 Abordagem de diferenças em diferenças	6	goodman_bacon_difference_2021	Difference-in-differences with variation in treatment timing	AUTHOR_INFERENCE	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0150	COMPLETED	556cd95ba9c11f7acd967a95c50e537c43b07a309ec65c025f8dc48ca71012d4	b62ea86460cddad77e04a0861bd23961888abdc7820cb09bdb3e1268434c2c4a	PDF	references/pdfs/goodman_bacon_difference_2021.pdf	4f877146cba18f2d19781e2e5ea0be9275d698ef1295f166f7d1778bfc1e17fc	source_build/prompts/ROW-0150.md	79409ecfe4deb24741b10cfa5435791ac10d96351b86c35b3f8adde79b6f581e
CLM-120	CIT-028	4.1 Abordagem de diferenças em diferenças	6	callaway_difference_2021	Difference-in-differences with multiple time periods	AUTHOR_INFERENCE	A ausência de comparações entre coortes tratadas em momentos distintos elimina a fonte das ponderações negativas discutidas pela literatura.	A literatura recente documentou que estimadores de diferenças em diferenças com efeitos fixos de duas vias podem produzir ponderações negativas e estimativas viesadas quando as unidades são tratadas em momentos diferentes (Goodman-Bacon, 2021; Callaway e Sant'Anna, 2021; Sun e Abraham, 2021; de Chaisemartin e D'Haultfœuille, 2020). Esse problema não se aplica a este desenho. Aqui a data de tratamento é única e comum a todas as ocupações expostas — o lançamento público do ChatGPT — e existe um grupo que nunca é tratado, as ocupações não expostas. Sem adoção escalonada não há comparações entre coortes tratadas em momentos distintos, que é a fonte das ponderações negativas. Nesse caso, o estimador de dois grupos e dois períodos com efeitos fixos é o estimador correto sob a hipótese de tendências paralelas, e os estimadores robustos a escalonamento seriam numericamente equivalentes a ele.			ROW-0151	COMPLETED	97d6a92ea049606b8ad42d9cd36bd35c8dbe99b03fc6aba011cf8442acd78e58	522573ecd85fc8dc8bfa2322609ab6e908a9fb5a9e078042f7716f1997a8bff0	PDF	references/pdfs/callaway_difference_2021.pdf	88cdd094589af58608a0d6675a00b57f36c8583d5f1e40e892e06a700307867f	source_build/prompts/ROW-0151.md	f874f72ce77433afa11bc12470a0ce2e8634a11eb276e39b773cf1cf46ed99be
