pdf_page_index	text
76	Table A.2: Revelio Seniority and GenAI Usage Mode: Occupation-Level Regressions No fixed effects 2-digit SOC FE Dependent variable β SE p β SE p Directive −1.00 0.74 0.18 −1.15 0.80 0.15 Learning −0.18 0.71 0.80 0.22 0.89 0.81 Validation 0.83 0.26 0.002 0.82 0.29 0.005 Task iteration 2.55 0.71 <0.001 1.74 0.79 0.029 Displacement −1.25 0.77 0.11 −1.91 0.80 0.018 Augmentation 3.20 0.92 <0.001 2.78 1.05 0.008 Displacement intensity −3.26 1.02 0.002 −3.68 1.15 0.002 Notes: N = 387 occupations (with ≥ 3 AI-used tasks, non-missing seniority, and ≥ 50 Revelio workers). The independent variable is the Revelio seniority z-score (standardized average seniority from LinkedIn profiles, January 2023). Each row is a separate regression. Dependent variables are occupation-level weighted averages of GenAI collaboration mode shares, with weights proportional to task usage counts. Displacement = directive + feedback loop. Augmentation = learning + validation + task iteration. Displacement intensity = displacement/(displacement + augmenta- tion) × 100, computed at the task level and then averaged to the occupation level. Heteroskedasticity-robust standard errors. not merely in which tasks are exposed to AI, but in how AI is used: junior-type tasks are engaged through directive interactions that substitute for human execution, while senior- type tasks are engaged through iterative and learning-oriented interactions that comple- ment human expertise. This pattern—a qualitative difference in the mode of human–AI collaboration across the seniority spectrum—provides descriptive support for the aggre- gate employment patterns documented in the main analysis. Several caveats apply. First, the AEI data classify conversations by the O*NET task they address, not by the seniority of the individual user. We observe how AI is used for tasks that are characteristic of junior or senior occupations, but we cannot determine whether a junior or senior worker initiated the interaction. The relevant variation is there- fore at the task level, not the worker level. Second, the data cover a single week in Novem- ber 2025 on a single AI platform, and usage patterns may evolve as the technology and its user base mature. Third, the collaboration mode classification is algorithmic and im- perfect; some interactions may be misclassified. Despite these limitations, the consistency of the patterns across occupation-level and task-level specifications and across a range of professional domains suggests that the qualitative pattern is stable across specifications. A.31
77	A.8 GenAI Keywords in Worker Position Descriptions This appendix reports the full regression results underlying the validation exercise in Section 4.2.3. The main text presents the time-series pattern visually (Figure 3); here we describe the keyword list and formalize the pattern in a difference-in-differences frame- work. We apply a curated list of GenAI keywords to 18.3 million U.S. position descriptions spanning 2021 Q1 through 2025 Q1, drawn from the Revelio Labs individual-positions data. The keyword list builds on the list used to identify GenAI integrator postings in Section 4.2, augmented with additional terms that workers are more likely to use when describing their own adoption of GenAI tools on their résumés. Matching is case- insensitive; ambiguous short forms (e.g., LLM, GPT, NLP, Bard) are matched with word- boundary regex to avoid false positives. Positions with descriptions shorter than 20 char- acters are excluded as likely placeholders. The full keyword list is as follows: • Original list (job-postings analysis). Models and products: ChatGPT, Chat GPT, GPT, GPT-4, GPT-3, GPT-4o, GPT integration, Claude, Copilot, Gemini. Concepts: large language model (LLM), generative AI, Gen AI, transformer-based model, prompt engineering, prompt design, vector embeddings, vector database, retrieval-augmented generation (RAG). Frameworks, APIs, and infrastructure: LangChain, LlamaIndex, Re- trievalQA, Pinecone, Weaviate, Milvus, OpenAI API, Anthropic Claude API, Azure OpenAI, Google Vertex AI Generative, HuggingFace Transformers. • Additional résumé-specific terms. Worker self-description of AI use: AI tools, AI- powered, AI-driven, AI-assisted, AI-based, AI automation. Adjacent ML/DL vocab- ulary: machine learning, ML model, deep learning, neural network, natural lan- guage processing (NLP), computer vision. Consumer-facing GenAI tools: GitHub Copilot, Midjourney, DALL-E, Stable Diffusion, Bard, Perplexity. Workflow terms: fine-tuning, text generation, image generation, AI chatbot, conversational AI. The additional terms are designed to capture how workers themselves describe GenAI use on their résumés, which differs in tone and vocabulary from how firms advertise inte- grator roles in vacancy postings: workers are more likely to name the specific consumer- A.32
78	facing tools they use (e.g., Midjourney, GitHub Copilot) and to describe their work in adjacent ML/DL or workflow terms, while job postings emphasize technical infrastruc- ture (vector databases, frameworks, APIs). Table A.3 reports the difference-in-differences estimates. The dependent variable is an indicator for whether the position description contains at least one GenAI keyword. Column (1) reports the basic OLS estimate; column (2) adds firm and month fixed effects, yielding a DiD coefficient of 1.35 percentage points (s.e. = 0.05, p < 0.001); and column (3) additionally controls for description length. Table A.3: Difference-in-Differences: GenAI Keywords in Position Descriptions Dependent Variable: has_ai OLS FE FE + Length Model: (1) (2) (3) Adopter × Post 0.0176∗∗∗ 0.0135∗∗∗ 0.0140∗∗∗ (0.0015) (0.0005) (0.0005) Fixed effects Firm Yes Yes Month Yes Yes Observations 18,345,320 18,345,320 18,345,320 R2 0.010 0.117 0.121 Notes: Standard errors clustered by firm in parentheses. ∗∗∗ p < 0.01. A.33
79	A.9 Aggregate Employment Trends by Seniority This appendix presents the aggregate time series of average junior and senior employ- ment across sample firms, referenced in Section 4.1.3. Figure A.17 presents the aggregate time series of average junior and senior employ- ment across firms. Between 2015 and 2022, employment for both groups expanded at a similar pace, aside from a temporary decline in junior employment during the COVID period. Beginning in mid-2022, however, a clear divergence emerges: senior employment continues to expand steadily, while junior employment plateaus and then, by mid-2023, begins to fall. This divergence is consistent with the findings of Brynjolfsson et al. (2025a), who document a comparable pattern in U.S. payroll data by worker age. The consistency between their results and ours provides external validation for the patterns observed in our LinkedIn-based dataset. In line with these findings, Supplemental Appendix A.10 shows that the unemployment rate among recent college graduates has risen even as overall unemployment has remained largely stable. 50 40 (% Change Relative to Jan. 2015) Average Employment 30 20 10 0 1 1 1 1 1 1 1 1 1 1 1 m m m m m m m m m m m 15 16 17 18 19 20 21 22 23 24 25 20 20 20 20 20 20 20 20 20 20 20 Date Juniors Seniors Figure A.17: Log Average Employment of Juniors and Seniors in Sample Firms Notes: This figure plots the percentage change in the average number of junior- and senior-level workers across firms in our sample over time. Values are normalized to zero in January 2015. “Junior” refers to Entry- and Junior-levels, while “Senior” refers to Associate level and above (see Section 4.1 for details). A.34
80	A.10 College Graduates Unemployment 15 Unemployment Rate 10 5 0 1 1 1 1 1 1 1m 6m 1m 6m 1m 6m 0 0 1 1 2 2 20 20 20 20 20 20 Date Recent College Grads All workers Figure A.18: Unemployment Rates for Recent College Graduates vs. All Workers Notes: Source: Federal Reserve Bank of New York, Labor Market for Recent College Gradu- ates. The red line shows the unemployment rate for recent U.S. college graduates (aged 22–27 with a bachelor’s degree), and the blue line shows the unemployment rate for all U.S. workers, on a monthly basis. Since late 2022, the college-graduate rate has risen even as the overall young worker rate remained mostly flat. A.35
81	"A.11 API Prompts A.11.1 Prompt: Identify Job Postings for GenAI Integrators or Users We use llama-3.1-8b-instant model through Groq API. SYSTEM_PROMPT = ""”’You are a classifier for job postings. Output ONLY compact JSON. role_type: – integrator: builds/operates LLM systems (RAG, embeddings/vector DB, agents, LangChain/LlamaIn- dex, fine-tune/adapters, serving/inference, eval/guardrails, API integration). – user: mainly uses LLM tools (ChatGPT, Gemini, Copilot, etc.) without building systems. – both: both apply. – none: neither. Exclusions: not integrator if only foundation-model research, generic AI/ML, or developer roles at AI labs (e.g., OpenAI, DeepMind), or labeling/annotation. department (choose one): – Technology – Operations – Marketing – HR Rules: – If both integrator + user → role_type=""both"" – Acronyms like ""RAG"" = LLM context – Prefer 1 when signals appear – JSON only; no prose Output format: { ""integrator"": 0|1, ""user"": 0|1, ""role_type"": ""integrator""|""user""|""both""|""none"", ""department"": ""Technology""|""Operations""|""Marketing""|""HR"", ""confidence"": 0.0-1.0 } A.36"
82	"""”’ A.11.2 Prompt: School Quality Rating We use 4o-mini model through OpenAI API. SYSTEM_PROMPT = ""”’You are an academic evaluator. Assign each input university a single integer rating on this scale: 1 = Ivy/elite global tier (e.g., Harvard, Stanford, Oxford, MIT) 2 = Very strong, internationally respected 3 = Solid national/regional reputation 4 = Lower tier/less selective but standard university 5 = Very weak / diploma-mill territory Return ONLY what is requested. No commentary, no markdown. When uncertain, choose the closest reasonable tier using overall global reputation. ""”’ USER_PROMPT_TEMPLATE = ""”’Rate the following {n} institutions on the 1–5 scale de- scribed. INSTRUCTIONS (STRICT): – Return EXACTLY {n} lines. – Each line contains ONLY one integer in 1..5 for the corresponding line below. – Do NOT include any keys, bullets, indexes, punctuation, or extra text. – Do NOT include blank lines. – STOP OUTPUT immediately after printing the {n}th line. NAMES (one per line, in order): {names_block} ""”’ A.37"
83	A.12 Detecting GenAI Integrator Postings—Graphical Illustration A.38
84	A.13 Job Postings Examples The first two boxes (green) show two illustrative examples of job postings that were classified by the LLM as “GenAI integrator” postings. For example, the first example is a posting that explicitly includes the responsibility to “integrate AI models into existing systems and applications.” Moreover, the job title— GenAI Developer Consultant—closely fits our notion of a GenAI integrator. Role: Generative AI Developer Consultant (IT Services and IT Consulting, Genesis10) Summary: We are seeking a talented and motivated Software Engineer to join our team, focusing on de- veloping innovative applications using Generative AI technologies. You will play a key role in designing, building, and deploying solutions that leverage AI to transform user experiences. Responsibilities: • Design and develop scalable applications utilizing Generative AI models. • Collaborate with cross-functional teams to deliver solutions. • Integrate AI models into existing systems and applications. • Optimize and fine-tune AI algorithms for performance and accuracy. • Conduct code reviews and mentor junior team members. ... Role: Junior Product Manager (Computer and Network Security, Aryaka Networks) We are seeking a highly motivated Junior Product Manager with a strong understanding of GenAI secu- rity challenges, hands-on experience in prompt engineering, and preferably experience integrating with GenAI security and safety products/services. This role involves developing and documenting use cases and requires at least one year of Python programming. Key Responsibilities: • Collaborate with cross-functional teams to address GenAI security challenges. • Apply prompt engineering techniques to optimize AI outputs. • Integrate GenAI security and safety products into workflows. • Develop and maintain use cases for GenAI applications. • Assist in product features enhancing security and safety. On the other hand, the red boxes show a posting that, despite containing the related keywords Gen- A.39
85	erative AI of Large Language Model, are not about integrating GenAI into workflows. For example, the first example highlights the value of an LLM-based classifier that goes beyond simple keyword search. Al- though the posting is from a GenAI company, it describes a customer support role unrelated to integrating AI into workflows. The model correctly classifies it as a non-integrator position. See Appendix A.13 for additional examples. Role: Customer Service Representative (HireQuotient) Summary: HireQuotient is a pioneering company in the Software Development industry, transforming recruitment processes through Generative AI and Skill Intelligence. The position is a Mid-Level customer service representative.... focused on ensuring high-quality support and satisfaction for customers ... Responsibilities: • Manage customer inquiries, complaints, and feedback through various channels, ensuring a high level of satisfaction. • Provide proactive support through live chat, email, and phone. • Remain informed about product updates and company policies to deliver accurate information. ... Role: Senior Security Engineer (Offensive Security, BytePlus) Summary: The team builds infrastructures, platforms, and technologies to protect users, products, and sys- tems. You will contribute to key security initiatives, developing scalable and secure-by-design solutions. Responsibilities: • Responsible for risk discovery and penetration testing of cloud products and infrastructure. • Conduct risk analysis and threat modeling; provide systematic solutions to business lines. • Research cutting-edge technologies including cloud-native, microservices, zero trust, big data, and large language models. • Support the development of secure business technologies and architectures. ... A.40
86	"A.14 Task Extraction Pipeline This appendix documents the pipeline that maps each of the 355,013 raw job-postings in our 1,000-firm sample to a subset of the 19,265 standardized O*NET tasks, producing the 2,748,186 (posting, task) pairs used in Section 5.1.1. The pipeline has two stages. Stage 1 is a classical information-retrieval step that, given a posting’s raw text, narrows the 19,265-task universe to the K = 50 O*NET tasks most textually similar to the posting. Stage 2 is a large language model (LLM) that reads the posting together with these 50 candidates and se- lects the subset of candidates it judges to be genuinely required by the posting, tagging each selection with a confidence label. The retrieval stage is deliberately occupation-agnostic—we do not restrict candidates to tasks listed in O*NET under the posting’s Revelio-assigned 6-digit SOC code—because Revelio’s SOC as- signment is itself imperfect and many postings span tasks from adjacent occupations. Stage 2 is responsible for enforcing relevance and is the sole source of the final match decision. Stage 1: Multi-view TF-IDF retrieval Rather than hashing the posting into a single bag of words, the retriever scores each of the 19,265 O*NET task strings against three views of the posting and combines the three similarities into a weighted score. The three views are: 1. the full raw text of the posting, after stripping boilerplate (equal-employment-opportunity state- ments, benefits enumerations, legal disclaimers); 2. the duties block, extracted by locating section headers such as “Responsibilities,” “What you’ll do,” “Key tasks,” or “Duties,” and taking the following paragraph(s) up to the next section header; 3. the requirements block, extracted analogously from headers such as “Qualifications,” “Require- ments,” or “What we’re looking for.” When a duties block is detected, the three views are combined with weights (0.40, 0.45, 0.15); otherwise the full-text view carries 0.85 and the requirements view 0.15. Each view is built from TF-IDF over (1, 2)-grams after lowercasing and stop-word removal; the posting’s job title is boosted by a factor of two in every view. Final candidates are the K = 50 O*NET tasks with the highest combined similarity, returned without any SOC restriction. This retrieval step is deterministic, runs locally on a sparse matrix, and serves purely to bound the LLM’s search space so that the Stage 2 prompt remains short enough for batch-API throughput. Stage 2: LLM selection with constrained JSON output The LLM is OpenAI’s gpt-4o-mini, queried through the OpenAI Batch API (24-hour asynchronous window; batches of up to 10,000 requests per JSONL file). For each posting we send one request whose content is the posting’s raw text and the Stage-1 candidate list (fifty pairs of task_id and task description). The response must conform to a JSON schema with ""strict"": True and the following structure: A.41"
87	"{ ""seniority"": ""junior"" | ""senior"", ""years_experience"": integer | null, ""likely_occupation"": string, ""extracted_tasks"": [ { ""task_id"": <enum of the 50 candidate IDs>, ""confidence"": ""HIGH"" | ""MEDIUM"" | ""LOW"" } ] } The task_id field is constrained at token-sampling time to one of the fifty candidate identifiers, which pre- vents the model from hallucinating task IDs outside the retrieved set. In our output, all 2,748,260 returned task IDs satisfy this constraint. The system prompt, reproduced verbatim, instructs the model to perform three classifications (senior- ity, years of experience, likely occupation) and a task-selection step: You are an expert labor economist analyzing job postings. For each posting, you must: 1. SENIORITY: Classify as “junior” or “senior” based on Revelio’s 7-tier ordinal scale. Mentally place the posting into one of these 7 levels, then collapse to junior/senior: L1 Entry Level (intern, trainee, entry-level) → JUNIOR L2 Junior Level (jr., associate analyst, bookkeeper) → JUNIOR L3 Associate Level (senior individual contributor, attorney) → SENIOR L4 Manager Level (manager, superintendent, lead) → SENIOR L5 Director Level (director, head of, VP of a function) → SENIOR L6 Executive Level (managing director, partner, SVP) → SENIOR L7 Senior Executive (CEO, CFO, COO, president) → SENIOR 2. YEARS OF EXPERIENCE: Extract the minimum years of experience required as an integer. Return null if not mentioned. 3. LIKELY OCCUPATION: Provide your best guess of the O*NET occupation title. 4. O*NET TASKS: From the candidate task list below, select which tasks are genuinely required by this posting. - You MUST only return task_id values that appear in the candidate list. Do NOT invent or modify task IDs. - Be SELECTIVE: only include tasks clearly implied by the posting duties/responsibilities. - Typical range: 5–20 tasks per posting. A.42"
88	- For each task, rate confidence: HIGH (explicitly described), MEDIUM (strongly implied), LOW (plausible but not stated). Return ONLY valid JSON matching the schema exactly. Batches are submitted sequentially so that the in-flight token budget stays below the organisation quota. A manifest file records the batch_id, submission time, and completion state of every batch. Failed or partially completed batches are resubmitted; successfully completed batches are skipped on reruns. Stage- 1 retrieval artefacts (candidate lists per posting) are cached, so reruns of Stage 2 (e.g., after prompt changes) do not require recomputing TF-IDF. The pipeline produces two parquet files: a posting-level table with one row per posting (job_id, rcid, post_date, onet_code, job_title, LLM-inferred seniority, years_experience, likely_occupation, and n_tasks), and a task-level table with one row per extracted (posting, task) pair (job_id, task_id, task_text, confidence, valid_id). Table A.4 reports summary statistics. Table A.4: Task Extraction Output: Summary Statistics Posting-level Postings processed 355,013 classified junior 158,139 classified senior 196,874 Tasks per posting, mean (s.d.) 7.74 (2.65) Tasks per posting, median 8 Task-level Total (posting, task) pairs 2,748,260 Distinct O*NET tasks appearing 16,342 of 19,265 (84.8%) Task IDs within the candidate enum 100.00% Confidence distribution HIGH (explicitly described) 58.4% MEDIUM (strongly implied) 40.1% LOW (plausible but not stated) 1.4% Three features of the output are worth highlighting. First, the LLM respects the JSON schema perfectly: every returned task_id is one of the 50 candidates retrieved in Stage 1, so there are no hallucinated tasks. Second, the output is broad—84.8% of the O*NET task universe appears at least once—but selective within each posting: the median bundle has eight tasks, consistent with the prompt’s “typical range 5–20” instruc- tion. Third, the vast majority of selections (98.5%) are labelled HIGH or MEDIUM confidence; in our main analysis we use all three tiers, but all results are robust to dropping the 1.4% of LOW-confidence matches. Our pipeline is motivated by the task-extraction step in Hampole et al. (2025), but the two exercises differ in input and target. They extract AI applications from résumé text and map each application to the single nearest O*NET task via sentence-embedding cosine similarity, in order to construct a firm-level AI- exposure score. We instead extract the multi-task bundle of a job posting—the set of O*NET tasks the posting is asking the worker to perform—because our object of interest is the composition of labour demand and A.43
89	how it shifts with GenAI adoption. The two designs share the use of the O*NET task taxonomy as a stan- dardized vocabulary and the reliance on an LLM to bridge the gap between free-form text and structured task codes. A.44
90	A.15 Descriptive Statistics: Adopters vs. Non-Adopters Table A.5 presents descriptive statistics for the full sample, adopters, and non-adopters. Several system- atic differences stand out. Adopting firms are much larger, averaging about 546 employees compared to roughly 108 for non-adopters. Their workforces are more senior-heavy, with juniors comprising only 41 percent of employment versus 55 percent in non-adopting firms. Consistent with this pattern, adopters exhibit substantially higher hiring and separation volumes, with a smaller share involving junior positions. As expected, adopters also employ a significantly larger share of workers in highly exposed occupations: 47 percent of their juniors are in high-exposure occupations (vs. 22 percent at non-adopters), and 33 percent of their seniors (vs. 12 percent at non-adopters). While non-adopters are widely dispersed across sectors, GenAI adopters are heavily concentrated in professional services (28 percent) and information (24 percent). Geographically, adopters are dispropor- tionately headquartered in California, while being slightly less represented in Texas compared to non- adopters (Supplemental Appendix A.16 provides more details on the sectoral and geographic distribution of adopters versus non-adopters). Taken together, the statistics depict GenAI adopters as larger, more senior-oriented firms, with stronger recruitment from exposed occupations, and greater presence in technology-intensive sectors and states. A.45
91	Table A.5: Descriptive Statistics: All Firms, GenAI Adopters, and Non-Adopters Variable All Firms Non-Adopters GenAI Adopters Panel A. Workforce Composition and Characteristics Firm size (average) 123.6 107.6 546.4 (437.2) (368.1) (1215.8) Share junior employees (Entry/Junior) 0.548 0.553 0.414 (0.227) (0.226) (0.209) Share senior employees (Associate+) 0.454 0.449 0.588 (0.227) (0.226) (0.209) Average number of new hires (per quarter) 7.0 6.1 29.9 (25.0) (21.6) (65.8) Share of new hires junior 0.667 0.674 0.496 (0.351) (0.352) (0.305) Average number of separations (per quarter) 5.6 4.9 23.7 (22.2) (19.4) (57.0) Share of separations junior 0.680 0.687 0.517 (0.353) (0.353) (0.309) Average number of promotions for juniors (per quarter) 0.429 0.354 2.4 (1.9) (1.5) (6.2) Juniors in high-exposure jobs (% of all juniors) 0.233 0.224 0.467 (0.235) (0.229) (0.281) Juniors in low-exposure jobs (% of all juniors) 0.264 0.270 0.102 (0.272) (0.273) (0.162) Seniors in high-exposure jobs (% of all seniors) 0.131 0.124 0.332 (0.176) (0.170) (0.226) Seniors in low-exposure jobs (% of all seniors) 0.128 0.131 0.044 (0.179) (0.180) (0.088) Panel B. Industry and Headquarters Location Share in NAICS sector 51 (Information) 0.071 0.064 0.243 Share in NAICS sector 52 (Finance and Insurance) 0.067 0.067 0.086 Share in NAICS sector 54 (Professional Services) 0.156 0.152 0.277 Share in NAICS sector 5 (Other) 0.066 0.065 0.093 Share in non-NAICS 5 sectors 0.640 0.652 0.301 HQ in California 0.138 0.135 0.203 HQ in Texas 0.075 0.075 0.060 HQ in New York 0.080 0.080 0.091 HQ in Other States 0.714 0.717 0.651 Observations 11,751,820 11,323,931 427,889 Number of firms 281,111 270,678 10,433 Notes: The table reports averages (unless otherwise indicated) of the main variables across firm-by-quarter observations from 2015Q1 to 2025Q1, separately for the full sample, GenAI adopters, and non-adopters. Standard deviations (for non-binary variables) are reported in parentheses. Panel A reports workforce composition, such as hiring and separations, and automation exposure. Panel B reports industry and headquarters state distributions. A.46
92	A.16 Sectoral and Geographical Patterns by GenAI Adoption Sectoral Distribution of Adopters: We provide here more detailed evidence on the sectoral distri- bution of GenAI adopting firms. Figure A.19a documents the share of firms in each major sector that have adopted AI, while Figure A.19b shows the distribution of adopters only, i.e., the fraction of adopting firms that belong to each sector. These figures highlight that adoption is not concentrated in a single industry, but rather spread across information, professional services, finance, manufacturing, and other sectors. As expected, adoption is somewhat higher in knowledge- and technology-intensive industries, but traditional sectors such as manufacturing and wholesale/retail are also represented. 15 30 27.9 12.3 Share of Adopting Firms 24.0 % of Adopters 10 20 15.2 6.4 14.4 4.7 5 4.1 10 8.7 2.2 1.7 1.7 3.9 3.7 0.7 2.3 0 0 al al s es r n er n n on l l e e ng g ai ai ce he nc nc in io io io ci ci ic th et et ti ri vi t at at r t ra ra So So rv ca ca tu tu O O /R /R er rm rm su su Se du du ac ac & & lS le le In In fo fo uf uf E E al sa sa e e na In In ar ar an an & & on le le io C C ho ho M M i ce ce ss ss h h W W an an fe fe lt lt ro ro ea ea in in P P F F H H (a) The Share of Adopters in (b) The Distribution of Adopters Each Sector Across Sectors Figure A.19: Sectoral Distribution of Adopters Notes: Panel (a) reports the share of adoption within each sector, while Panel (b) reports the distribution of adopting firms across sector. Sectors are: Manufacturing (3), Wholesale/Retail (4), Information (51), Finance and Insurance (52), Professional Services (54), Education (61), and Health Care and Social Assistance (62). Geography of Adopters: Figure A.20 shows more details on the distribution of adopters across U.S. states. As expected, adoption is highly concentrated in California, which alone accounts for about 26% of all adopters. The top five adopter states are California, New York, Texas, Massachusetts, and Virginia, all of which are technology-intensive regions. This pattern highlights that AI adoption is not exclusively a Silicon Valley phenomenon but instead spans several large, tech-heavy states. A.47
93	Figure A.20: Share of U.S. Adopters by State A.48
94	A.17 Difference-in-Differences Estimates by Seniority To place the descriptive patterns documented in Section 5.2 in a more formal framework, we estimate a difference-in-differences (DiD) specification, comparing employment in adopting and non-adopting firms. Specifically, we estimate the following specification separately for junior and senior workers: 2025Q1 log(Employmentit ) = α + ∑ β j 1{t = j} × Adopti + δt + Adopti + ε it , (34) j=2015Q2 where the dependent variable log(Employmentit ) denotes the log employment of junior (or senior) workers at firm i in quarter t.37 The term 1{t = j} is an indicator function that equals one if t = j and zero oth- erwise, so that the coefficients β j capture the differential evolution of employment for adopters relative to non-adopters in each period j. The variable Adopti is a dummy equal to one for firms that adopt GenAI.38 Time fixed effects δt absorb aggregate shocks common to all firms, while Adopti controls for time-invariant differences between adopters and non-adopters. The error term ε it captures unobserved idiosyncratic de- terminants of employment. Figure A.21 reports the estimated coefficients β j . For junior workers, the coefficients are flat and in- distinguishable from zero through 2022Q4, consistent with parallel pre-trends. Starting in 2023Q1, they turn sharply negative, indicating that junior employment in adopting firms fell by about 9 percent rela- tive to controls six quarters after the diffusion of GenAI. By contrast, coefficients for senior workers show a persistent upward trajectory throughout the sample, suggesting that adopting firms expanded senior employment more strongly than non-adopters over the last decade. 37 For computational efficiency we aggregate our panel data to quarterly frequency in all analyses. 38 Note that Adopt i is time-invariant: a firm is defined as an adopter if it posted at least one GenAI integrator vacancy at any point during the sample (see Section 4.2 for more details). In Section 5.3, we relax this definition by exploiting variation in the timing of adoption across firms using a staggered event-study design. A.49
95	.3 ChatGPT launch Log Size (DiD Coefficients) .2 .1 0 -.1 1 1 1 1 1 1 1 1 q1 1 1 1 5q 16q 17q 18q 19q 20 q 21 q 22 q 23 24q 25 q 20 20 20 20 20 20 20 20 20 20 20 Quarter Juniors Seniors Figure A.21: Difference-in-Differences Estimates by Seniority Notes: The figure presents the estimated DiD coefficients β j from Equation 34, estimated separately for juniors and seniors. The adoption measure used in this analysis is time-invariant; hence, the figure compares adopters and non-adopters. For results using a time-varying adoption measure, see Section 5.3. Standard errors are clustered at the firm level. A.50
96	A.18 Triple-Diff Without Industry-by-Time-by-Seniority Fixed Effects ChatGPT launch .05 0 Log Average Employment -.05 -.1 -.15 -.2 q1 q1 q1 q1 q1 q1 q1 q1 18 19 20 21 22 23 24 25 20 20 20 20 20 20 20 20 Quarter Figure A.22: Triple Differences (Without Industry-by-Time-by-Seniority Fixed Effects) Notes: This graph shows the results of the same exercise as in Figure 5, excluding the industry- by-time-by-seniority fixed effects. A.51
97	A.19 Triple-Difference Including the Largest Firms As described in Section 4.1, our main sample excludes the approximately 800 largest firms in the Revelio data (ranked by post-2021 new hires) to prevent the estimates from being driven by a handful of extreme outliers. In this appendix, we re-estimate the triple-difference specification of Equation 11 on a sample that adds these firms back. Acquiring and processing the full raw job-postings corpus for these firms— needed to classify their postings as GenAI integrator vacancies—is computationally prohibitive given the scale of their posting volume. However, because these firms are very likely to qualify as adopters under our definition given their size and posting activity, we include them in this robustness check as adopters. Figure A.23 reports the resulting coefficients. The triple-difference profile is essentially unchanged from the baseline in Figure 5: the coefficients are flat through 2022Q4—consistent with parallel pre-trends—and then decline sharply beginning in 2023Q1, reaching roughly 9 percent by 2025Q1. Including the largest firms therefore does not alter the seniority-biased contraction in junior employment relative to senior em- ployment documented in the main analysis. ChatGPT launch .05 0 Log Average Employment -.05 -.1 -.15 -.2 1 1 1 1 1 1 1 1 8q 9q 0q 1q 2q 3q 4q 5q 1 1 2 2 2 2 2 2 20 20 20 20 20 20 20 20 Quarter Figure A.23: Triple-Difference Including the Largest Firms Notes: This figure reproduces the triple-difference of Equation 11 (Figure 5) on the main analysis sample augmented with the approximately 800 largest firms (ranked by post-2021 new hires) that are excluded from the main analysis. Because their firm-level adoption date is poorly identified, these firms are treated as GenAI adopters. The coefficients capture how junior employment evolves relative to senior employment within the same firm and period, comparing adopters to non-adopters, and are normalized to zero in 2022Q4. Standard errors are clustered at the firm level. A.52
98	A.20 Mentions of “AI” on Earnings Calls Figure A.24 shows that mentions of “AI” on U.S. firms’ earnings calls began rising steeply as early as 2022Q4, tripling by 2023Q2. This pattern is referenced in Section 5.2 as evidence that firms were aware of and responding to the diffusion of GenAI almost immediately after the release of ChatGPT, consistent with the forward-looking interpretation of the junior employment decline. 2000 250 ChatGPT launch 200 1500 150 All Firms S&P 500 1000 100 500 50 All Firms S&P 500 0 0 q2 q4 q2 q4 q2 q4 q2 q4 q2 q4 q2 19 19 20 20 21 21 22 22 23 23 24 20 20 20 20 20 20 20 20 20 20 20 Date Figure A.24: Mentions of “AI” on Earnings Calls Notes: Reproduced from Sherwood News (2024), using data from FactSet CallStreet earnings tran- scripts (FactSet Research Systems Inc., 2025). A.53
99	A.21 Early 2023 Labor-Market Adjustments to GenAI—Anecdotal Evi- dence In this appendix, we compile narrative evidence from early 2023 documenting how major U.S. companies began adjusting their hiring practices and internal workflows, explicitly attributing these changes to the adoption or anticipated impact of generative AI. IBM: In May 2023, IBM’s CEO told Bloomberg that the company “expects to pause hiring for roles as roughly 7,800 jobs could be replaced by Artificial Intelligence in the coming years” (Reuters, 2023a). Dropbox: In April 2023, Dropbox’s CEO announced that the company will reduce its workforce by 16 percent. According to his letter, one of the main explanations is that “the AI era of computing has finally arrived. We’ve believed for many years that AI will give us new superpowers and completely transform knowledge work.” (Houston, 2023). Meta: In February 2023, Meta created a “top-level product group” to “turbocharge” generative-AI work and then announced 10,000 layoffs and cancellation of 5,000 open roles (March 2023) while emphasizing a pivot to AI (Reuters, 2023b,c). CNET: In March 2023, shortly after revealing its use of AI-generated articles, CNET laid off about 10 per- cent of its staff. Parent company Red Ventures cited a refocus on search-optimized content and appointed the editor-in-chief to lead AI strategy, signaling ongoing integration of generative AI (Mia Sato, 2023). Nuance and Microsoft: In March 2023, Nuance, a Microsoft subsidiary, launched DAX Express, a GPT-4–powered tool that automates clinical documentation from patient interactions, aiming to reduce physicians’ administrative workload and burnout (Medical Design & Development Staff, 2023). Morgan Stanley: In March 2023, the Wealth Management division launched a new GPT-4-powered as- sistant. According to its co-president, the technology was meant to help “freeing up valuable time for financial advisors to do what they do best—serve their clients” (Morgan Stanley, 2023). Wendy’s: In May 2023, Wendy’s partnered with Google Cloud to pilot FreshAI, a generative-AI system automating drive-thru orders using large language models to handle complex, customizable requests and improve accuracy and speed (The Wendy’s Company, 2023). Presto and CKE Restaurants: Similarly, in May 2023, Presto Automation expanded its partnership with CKE Restaurants to deploy Presto Voice, an AI system automating drive-thru orders at Carl’s Jr. and Hardee’s. After pilots showed higher sales and efficiency, CKE began offering the technology to franchisees nationwide (TMCnet, 2023). A.54
