claim_id	occurrence_id	section	paragraph	citation_key	work	claim_type	affirmation_pt	source_excerpt	fact_checked	pages	row_id
CLM-REV-138	CIT-REV-046	5.1 Resultados médios nacionais	15	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	A evidência posterior sobre os efeitos da IA no mercado de trabalho é mista.	Esse quadro conversa bem com a fronteira recente da literatura empírica sobre IA e emprego. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) não encontram quedas relativas semelhantes fora da faixa de 22 a 25 anos. Seus diagnósticos de pré-tendências, porém, dependem da medida de exposição: com a taxonomia da Anthropic, não há divergência anterior; com a medida de Eloundou *et al.*, o quintil mais exposto já apresentava crescimento mais lento do emprego desde cerca de 2020. Os autores situam o aparecimento mais agudo dos padrões no fim de 2022 e no início de 2023. A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca ([Humlum e Vestergaard, 2026](https://doi.org/10.3386/w33777)) e ausência de diferenças sistemáticas na *Current Population Survey* ([Chandar, 2025](https://doi.org/10.2139/ssrn.5384519)) convivem com resultados negativos em subgrupos e firmas. Em relação às não adotantes após o primeiro trimestre de 2023, firmas adotantes reduziram as contratações de trabalhadores juniores e também seus desligamentos, embora a queda nas contratações tenha sido cerca de quatro vezes maior ([Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555)). No Reino Unido, [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego e nas novas vagas. O padrão, portanto, ainda não deve ser tratado como consolidado, e o exercício com a RAIS do Apêndice D não arbitra entre esses grupos de achados, porque seu diferencial de estoque é negativo, mas sua tendência prévia falha.			ROW-REV-0165
CLM-REV-145	CIT-REV-046	5.1 Resultados médios nacionais	15	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Klein Teeselink (2025) encontra reduções no emprego no Reino Unido.	Esse quadro conversa bem com a fronteira recente da literatura empírica sobre IA e emprego. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) não encontram quedas relativas semelhantes fora da faixa de 22 a 25 anos. Seus diagnósticos de pré-tendências, porém, dependem da medida de exposição: com a taxonomia da Anthropic, não há divergência anterior; com a medida de Eloundou *et al.*, o quintil mais exposto já apresentava crescimento mais lento do emprego desde cerca de 2020. Os autores situam o aparecimento mais agudo dos padrões no fim de 2022 e no início de 2023. A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca ([Humlum e Vestergaard, 2026](https://doi.org/10.3386/w33777)) e ausência de diferenças sistemáticas na *Current Population Survey* ([Chandar, 2025](https://doi.org/10.2139/ssrn.5384519)) convivem com resultados negativos em subgrupos e firmas. Em relação às não adotantes após o primeiro trimestre de 2023, firmas adotantes reduziram as contratações de trabalhadores juniores e também seus desligamentos, embora a queda nas contratações tenha sido cerca de quatro vezes maior ([Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555)). No Reino Unido, [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego e nas novas vagas. O padrão, portanto, ainda não deve ser tratado como consolidado, e o exercício com a RAIS do Apêndice D não arbitra entre esses grupos de achados, porque seu diferencial de estoque é negativo, mas sua tendência prévia falha.			ROW-REV-0166
CLM-REV-146	CIT-REV-046	5.1 Resultados médios nacionais	15	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Klein Teeselink (2025) encontra reduções nas novas vagas no Reino Unido.	Esse quadro conversa bem com a fronteira recente da literatura empírica sobre IA e emprego. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) não encontram quedas relativas semelhantes fora da faixa de 22 a 25 anos. Seus diagnósticos de pré-tendências, porém, dependem da medida de exposição: com a taxonomia da Anthropic, não há divergência anterior; com a medida de Eloundou *et al.*, o quintil mais exposto já apresentava crescimento mais lento do emprego desde cerca de 2020. Os autores situam o aparecimento mais agudo dos padrões no fim de 2022 e no início de 2023. A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca ([Humlum e Vestergaard, 2026](https://doi.org/10.3386/w33777)) e ausência de diferenças sistemáticas na *Current Population Survey* ([Chandar, 2025](https://doi.org/10.2139/ssrn.5384519)) convivem com resultados negativos em subgrupos e firmas. Em relação às não adotantes após o primeiro trimestre de 2023, firmas adotantes reduziram as contratações de trabalhadores juniores e também seus desligamentos, embora a queda nas contratações tenha sido cerca de quatro vezes maior ([Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555)). No Reino Unido, [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego e nas novas vagas. O padrão, portanto, ainda não deve ser tratado como consolidado, e o exercício com a RAIS do Apêndice D não arbitra entre esses grupos de achados, porque seu diferencial de estoque é negativo, mas sua tendência prévia falha.			ROW-REV-0167
CLM-REV-147	CIT-REV-046	5.1 Resultados médios nacionais	15	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	O padrão da literatura sobre IA e emprego ainda não deve ser tratado como consolidado.	Esse quadro conversa bem com a fronteira recente da literatura empírica sobre IA e emprego. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) não encontram quedas relativas semelhantes fora da faixa de 22 a 25 anos. Seus diagnósticos de pré-tendências, porém, dependem da medida de exposição: com a taxonomia da Anthropic, não há divergência anterior; com a medida de Eloundou *et al.*, o quintil mais exposto já apresentava crescimento mais lento do emprego desde cerca de 2020. Os autores situam o aparecimento mais agudo dos padrões no fim de 2022 e no início de 2023. A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca ([Humlum e Vestergaard, 2026](https://doi.org/10.3386/w33777)) e ausência de diferenças sistemáticas na *Current Population Survey* ([Chandar, 2025](https://doi.org/10.2139/ssrn.5384519)) convivem com resultados negativos em subgrupos e firmas. Em relação às não adotantes após o primeiro trimestre de 2023, firmas adotantes reduziram as contratações de trabalhadores juniores e também seus desligamentos, embora a queda nas contratações tenha sido cerca de quatro vezes maior ([Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555)). No Reino Unido, [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego e nas novas vagas. O padrão, portanto, ainda não deve ser tratado como consolidado, e o exercício com a RAIS do Apêndice D não arbitra entre esses grupos de achados, porque seu diferencial de estoque é negativo, mas sua tendência prévia falha.			ROW-REV-0168
CLM-REV-148	CIT-REV-046	5.1 Resultados médios nacionais	15	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	O exercício com a RAIS do Apêndice D não arbitra entre os grupos de achados da literatura.	Esse quadro conversa bem com a fronteira recente da literatura empírica sobre IA e emprego. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) não encontram quedas relativas semelhantes fora da faixa de 22 a 25 anos. Seus diagnósticos de pré-tendências, porém, dependem da medida de exposição: com a taxonomia da Anthropic, não há divergência anterior; com a medida de Eloundou *et al.*, o quintil mais exposto já apresentava crescimento mais lento do emprego desde cerca de 2020. Os autores situam o aparecimento mais agudo dos padrões no fim de 2022 e no início de 2023. A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca ([Humlum e Vestergaard, 2026](https://doi.org/10.3386/w33777)) e ausência de diferenças sistemáticas na *Current Population Survey* ([Chandar, 2025](https://doi.org/10.2139/ssrn.5384519)) convivem com resultados negativos em subgrupos e firmas. Em relação às não adotantes após o primeiro trimestre de 2023, firmas adotantes reduziram as contratações de trabalhadores juniores e também seus desligamentos, embora a queda nas contratações tenha sido cerca de quatro vezes maior ([Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555)). No Reino Unido, [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego e nas novas vagas. O padrão, portanto, ainda não deve ser tratado como consolidado, e o exercício com a RAIS do Apêndice D não arbitra entre esses grupos de achados, porque seu diferencial de estoque é negativo, mas sua tendência prévia falha.			ROW-REV-0169
CLM-REV-149	CIT-REV-046	5.1 Resultados médios nacionais	15	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	O diferencial de estoque no exercício com a RAIS do Apêndice D é negativo.	Esse quadro conversa bem com a fronteira recente da literatura empírica sobre IA e emprego. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) não encontram quedas relativas semelhantes fora da faixa de 22 a 25 anos. Seus diagnósticos de pré-tendências, porém, dependem da medida de exposição: com a taxonomia da Anthropic, não há divergência anterior; com a medida de Eloundou *et al.*, o quintil mais exposto já apresentava crescimento mais lento do emprego desde cerca de 2020. Os autores situam o aparecimento mais agudo dos padrões no fim de 2022 e no início de 2023. A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca ([Humlum e Vestergaard, 2026](https://doi.org/10.3386/w33777)) e ausência de diferenças sistemáticas na *Current Population Survey* ([Chandar, 2025](https://doi.org/10.2139/ssrn.5384519)) convivem com resultados negativos em subgrupos e firmas. Em relação às não adotantes após o primeiro trimestre de 2023, firmas adotantes reduziram as contratações de trabalhadores juniores e também seus desligamentos, embora a queda nas contratações tenha sido cerca de quatro vezes maior ([Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555)). No Reino Unido, [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego e nas novas vagas. O padrão, portanto, ainda não deve ser tratado como consolidado, e o exercício com a RAIS do Apêndice D não arbitra entre esses grupos de achados, porque seu diferencial de estoque é negativo, mas sua tendência prévia falha.			ROW-REV-0170
CLM-REV-150	CIT-REV-046	5.1 Resultados médios nacionais	15	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	A tendência prévia no exercício com a RAIS do Apêndice D falha.	Esse quadro conversa bem com a fronteira recente da literatura empírica sobre IA e emprego. [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) não encontram quedas relativas semelhantes fora da faixa de 22 a 25 anos. Seus diagnósticos de pré-tendências, porém, dependem da medida de exposição: com a taxonomia da Anthropic, não há divergência anterior; com a medida de Eloundou *et al.*, o quintil mais exposto já apresentava crescimento mais lento do emprego desde cerca de 2020. Os autores situam o aparecimento mais agudo dos padrões no fim de 2022 e no início de 2023. A evidência posterior é mista: efeitos nulos e precisos sobre ganhos e horas na Dinamarca ([Humlum e Vestergaard, 2026](https://doi.org/10.3386/w33777)) e ausência de diferenças sistemáticas na *Current Population Survey* ([Chandar, 2025](https://doi.org/10.2139/ssrn.5384519)) convivem com resultados negativos em subgrupos e firmas. Em relação às não adotantes após o primeiro trimestre de 2023, firmas adotantes reduziram as contratações de trabalhadores juniores e também seus desligamentos, embora a queda nas contratações tenha sido cerca de quatro vezes maior ([Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555)). No Reino Unido, [Klein Teeselink (2025)](https://doi.org/10.2139/ssrn.5516798) encontra reduções no emprego e nas novas vagas. O padrão, portanto, ainda não deve ser tratado como consolidado, e o exercício com a RAIS do Apêndice D não arbitra entre esses grupos de achados, porque seu diferencial de estoque é negativo, mas sua tendência prévia falha.			ROW-REV-0171
CLM-REV-151	CIT-REV-047	5.2.1 Resultados por sexo	10	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A ausência de contrastes ajustados na dissertação converge com os resultados de Brynjolfsson, Chandar e Chen (2025).	A ausência de contrastes ajustados converge com [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/), que também não encontram efeitos diferenciais por sexo nos Estados Unidos. Continua valendo a leitura da Subseção 3.5.1 e de [Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[ (2025)](https://doi.org/10.54394/HETP0387) sobre a maior exposição ocupacional das mulheres, que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado. O desenho não observa adoção de IA; as estimativas não revelam diferença entre os sexos no período observado, sem permitir concluir se houve ou não adoção ou impacto da IA.			ROW-REV-0172
CLM-REV-152	CIT-REV-047	5.2.1 Resultados por sexo	10	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) também não encontram efeitos diferenciais por sexo nos Estados Unidos.	A ausência de contrastes ajustados converge com [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/), que também não encontram efeitos diferenciais por sexo nos Estados Unidos. Continua valendo a leitura da Subseção 3.5.1 e de [Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[ (2025)](https://doi.org/10.54394/HETP0387) sobre a maior exposição ocupacional das mulheres, que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado. O desenho não observa adoção de IA; as estimativas não revelam diferença entre os sexos no período observado, sem permitir concluir se houve ou não adoção ou impacto da IA.			ROW-REV-0173
CLM-REV-153	CIT-REV-048	5.2.1 Resultados por sexo	10	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	DIRECT	Gmyrek et al. (2025) apontam maior exposição ocupacional das mulheres.	A ausência de contrastes ajustados converge com [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/), que também não encontram efeitos diferenciais por sexo nos Estados Unidos. Continua valendo a leitura da Subseção 3.5.1 e de [Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[ (2025)](https://doi.org/10.54394/HETP0387) sobre a maior exposição ocupacional das mulheres, que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado. O desenho não observa adoção de IA; as estimativas não revelam diferença entre os sexos no período observado, sem permitir concluir se houve ou não adoção ou impacto da IA.			ROW-REV-0174
CLM-REV-154	CIT-REV-048	5.2.1 Resultados por sexo	10	gmyrek_generative_2025	Generative AI and jobs: A refined global index of occupational exposure	AUTHOR_INFERENCE	A maior exposição ocupacional das mulheres é uma afirmação sobre exposição potencial, e não sobre ajuste realizado.	A ausência de contrastes ajustados converge com [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/), que também não encontram efeitos diferenciais por sexo nos Estados Unidos. Continua valendo a leitura da Subseção 3.5.1 e de [Gmyrek ](https://doi.org/10.54394/HETP0387)[*et al.*](https://doi.org/10.54394/HETP0387)[ (2025)](https://doi.org/10.54394/HETP0387) sobre a maior exposição ocupacional das mulheres, que é uma afirmação sobre exposição potencial, e não sobre ajuste realizado. O desenho não observa adoção de IA; as estimativas não revelam diferença entre os sexos no período observado, sem permitir concluir se houve ou não adoção ou impacto da IA.			ROW-REV-0175
CLM-REV-155	CIT-REV-049	5.2.2 Resultados por raça/cor	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Os principais estudos empíricos examinados na dissertação não apresentam estimativas causais desagregadas por raça.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça ([Brynjolfsson; Chandar; Chen, 2025](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/); [Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555); [Klein Teeselink, 2025](https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5516798)).			ROW-REV-0176
CLM-REV-156	CIT-REV-049	5.2.2 Resultados por raça/cor	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A ausência de estimativas causais desagregadas por raça limita a comparação internacional.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça ([Brynjolfsson; Chandar; Chen, 2025](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/); [Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555); [Klein Teeselink, 2025](https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5516798)).			ROW-REV-0177
CLM-REV-155	CIT-REV-050	5.2.2 Resultados por raça/cor	13	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	DIRECT	Os principais estudos empíricos examinados na dissertação não apresentam estimativas causais desagregadas por raça.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça ([Brynjolfsson; Chandar; Chen, 2025](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/); [Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555); [Klein Teeselink, 2025](https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5516798)).			ROW-REV-0178
CLM-REV-156	CIT-REV-050	5.2.2 Resultados por raça/cor	13	hosseini_maasoum_generative_2025	Generative AI as seniority-biased technological change: Evidence from U.S. résumé and job posting data	AUTHOR_INFERENCE	A ausência de estimativas causais desagregadas por raça limita a comparação internacional.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça ([Brynjolfsson; Chandar; Chen, 2025](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/); [Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555); [Klein Teeselink, 2025](https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5516798)).			ROW-REV-0179
CLM-REV-155	CIT-REV-051	5.2.2 Resultados por raça/cor	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	DIRECT	Os principais estudos empíricos examinados na dissertação não apresentam estimativas causais desagregadas por raça.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça ([Brynjolfsson; Chandar; Chen, 2025](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/); [Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555); [Klein Teeselink, 2025](https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5516798)).			ROW-REV-0180
CLM-REV-156	CIT-REV-051	5.2.2 Resultados por raça/cor	13	klein_teeselink_generative_2025	Generative AI and labor market outcomes: Evidence from the United Kingdom	AUTHOR_INFERENCE	A ausência de estimativas causais desagregadas por raça limita a comparação internacional.	Esse padrão qualifica a Subseção 3.5.2. Os trabalhadores brancos estão mais presentes em ocupações altamente expostas, enquanto os contrastes de fluxo mais negativos aparecem entre trabalhadores negros. Exposição e heterogeneidade estimada, portanto, apontam em direções diferentes, mas o desenho não permite chamar essa diferença de ajuste causado pelo ChatGPT. A comparação internacional permanece limitada, pois os principais estudos empíricos lidos para essa dissertação não apresentam estimativas causais desagregadas por raça ([Brynjolfsson; Chandar; Chen, 2025](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/); [Hosseini Maasoum; Lichtinger, 2026](https://doi.org/10.2139/ssrn.5425555); [Klein Teeselink, 2025](https://papers.ssrn.com/sol3/papers.cfm?abstract_id=5516798)).			ROW-REV-0181
CLM-REV-157	CIT-REV-052	5.2.3 Resultados por faixa etária	1	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Os painéis do Apêndice A adotam a classificação etária usada por Brynjolfsson, Chandar e Chen (2025).	A Tabela 5.2.3 traz as estimativas por faixa etária, nas faixas da PNAD/IBGE. Os contrastes DDD e os painéis da classificação etária adotada por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/) são apresentados no Apêndice A.			ROW-REV-0182
CLM-REV-158	CIT-REV-053	5.2.3 Resultados por faixa etária	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por Brynjolfsson, Chandar e Chen (2025).	<br>Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/), de queda de 15 pontos log no emprego relativo dos trabalhadores de 22 a 25 anos nos quintis mais expostos à IA, em comparação com o quintil menos exposto. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo. O estoque ocupacional anual do Apêndice D não permite aproximar a comparação porque não é desagregado por idade. [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) também encontram redução do emprego júnior sobretudo pela desaceleração das contratações, enquanto, nesta análise, o contraste etário mais preciso aparece nos desligamentos.			ROW-REV-0183
CLM-REV-159	CIT-REV-053	5.2.3 Resultados por faixa etária	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	DIRECT	Brynjolfsson, Chandar e Chen (2025) reportam queda de 15 pontos log no emprego relativo dos trabalhadores de 22 a 25 anos nos quintis mais expostos à IA, em comparação com o quintil menos exposto.	<br>Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/), de queda de 15 pontos log no emprego relativo dos trabalhadores de 22 a 25 anos nos quintis mais expostos à IA, em comparação com o quintil menos exposto. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo. O estoque ocupacional anual do Apêndice D não permite aproximar a comparação porque não é desagregado por idade. [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) também encontram redução do emprego júnior sobretudo pela desaceleração das contratações, enquanto, nesta análise, o contraste etário mais preciso aparece nos desligamentos.			ROW-REV-0184
CLM-REV-160	CIT-REV-053	5.2.3 Resultados por faixa etária	13	brynjolfsson_canaries_2025	Canaries in the coal mine? Six facts about the recent employment effects of artificial intelligence	AUTHOR_INFERENCE	A comparação entre as estimativas brasileiras e o padrão reportado por Brynjolfsson, Chandar e Chen (2025) exige cuidado.	<br>Nas admissões, as estimativas brasileiras não reproduzem o padrão concentrado entre 22 e 25 anos reportado por [Brynjolfsson, Chandar e Chen (2025)](https://digitaleconomy.stanford.edu/publication/canaries-in-the-coal-mine-six-facts-about-the-recent-employment-effects-of-artificial-intelligence/), de queda de 15 pontos log no emprego relativo dos trabalhadores de 22 a 25 anos nos quintis mais expostos à IA, em comparação com o quintil menos exposto. A comparação pede cuidado. Os autores analisam estoque de emprego em firmas e comparam quintis de exposição, enquanto esta dissertação observa fluxos mensais por ocupação e usa uma classificação binária mais ampla. Aqui, o contraste ajustado aparece na faixa de 41 a 49 anos e tem sinal positivo. O estoque ocupacional anual do Apêndice D não permite aproximar a comparação porque não é desagregado por idade. [Hosseini Maasoum e Lichtinger (2026)](https://doi.org/10.2139/ssrn.5425555) também encontram redução do emprego júnior sobretudo pela desaceleração das contratações, enquanto, nesta análise, o contraste etário mais preciso aparece nos desligamentos.			ROW-REV-0185
